;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
9177;917600;-536.073E-12;-517.153E-12;-469.852E-12;-452.509E-12;-484.043E-12;-449.356E-12;-387.865E-12;-354.754E-12;-304.300E-12;-264.883E-12;-258.577E-12;-231.773E-12;-203.392E-12;-190.779E-12;-187.626E-12;-173.435E-12;-167.129E-12;81.988E-12;96.178E-12;107.215E-12;118.251E-12;108.791E-12;107.215E-12;116.675E-12;148.208E-12;130.865E-12;137.172E-12;116.675E-12;134.018E-12
9178;917700;-536.073E-12;-528.190E-12;-463.546E-12;-460.392E-12;-482.466E-12;-452.509E-12;-378.405E-12;-351.601E-12;-305.877E-12;-260.153E-12;-258.577E-12;-236.503E-12;-200.239E-12;-184.472E-12;-184.472E-12;-176.589E-12;-165.552E-12;81.988E-12;102.485E-12;110.368E-12;111.945E-12;108.791E-12;113.521E-12;118.251E-12;152.939E-12;130.865E-12;121.405E-12;127.712E-12;135.595E-12
9179;917800;-534.497E-12;-526.613E-12;-473.006E-12;-452.509E-12;-479.313E-12;-452.509E-12;-379.981E-12;-356.331E-12;-310.607E-12;-268.037E-12;-249.116E-12;-223.889E-12;-206.546E-12;-181.319E-12;-189.202E-12;-179.742E-12;-175.012E-12;81.988E-12;97.755E-12;110.368E-12;110.368E-12;111.945E-12;105.638E-12;111.945E-12;149.785E-12;138.748E-12;132.442E-12;124.558E-12;135.595E-12
9180;917900;-531.343E-12;-525.036E-12;-477.736E-12;-460.392E-12;-493.503E-12;-452.509E-12;-394.172E-12;-351.601E-12;-313.761E-12;-280.650E-12;-241.233E-12;-225.466E-12;-204.969E-12;-186.049E-12;-181.319E-12;-178.166E-12;-179.742E-12;78.834E-12;108.791E-12;110.368E-12;116.675E-12;118.251E-12;102.485E-12;115.098E-12;149.785E-12;132.442E-12;121.405E-12;127.712E-12;141.902E-12
9181;918000;-532.920E-12;-521.883E-12;-468.276E-12;-452.509E-12;-485.619E-12;-450.932E-12;-378.405E-12;-351.601E-12;-305.877E-12;-279.073E-12;-239.656E-12;-222.313E-12;-198.662E-12;-198.662E-12;-192.356E-12;-187.626E-12;-165.552E-12;78.834E-12;100.908E-12;108.791E-12;107.215E-12;113.521E-12;113.521E-12;108.791E-12;159.245E-12;129.288E-12;137.172E-12;122.982E-12;134.018E-12
9182;918100;-536.073E-12;-515.576E-12;-461.969E-12;-443.049E-12;-495.079E-12;-439.895E-12;-376.828E-12;-353.178E-12;-309.030E-12;-280.650E-12;-247.540E-12;-227.043E-12;-208.123E-12;-186.049E-12;-184.472E-12;-184.472E-12;-160.822E-12;89.871E-12;104.061E-12;111.945E-12;102.485E-12;111.945E-12;110.368E-12;121.405E-12;143.478E-12;132.442E-12;130.865E-12;118.251E-12;146.632E-12
9183;918200;-528.190E-12;-515.576E-12;-463.546E-12;-439.895E-12;-484.043E-12;-447.779E-12;-386.288E-12;-348.448E-12;-301.147E-12;-279.073E-12;-252.270E-12;-217.583E-12;-203.392E-12;-192.356E-12;-193.932E-12;-187.626E-12;-151.362E-12;77.258E-12;113.521E-12;121.405E-12;99.331E-12;113.521E-12;108.791E-12;119.828E-12;154.515E-12;132.442E-12;116.675E-12;122.982E-12;141.902E-12
9184;918300;-532.920E-12;-514.000E-12;-457.239E-12;-441.472E-12;-473.006E-12;-447.779E-12;-387.865E-12;-340.564E-12;-310.607E-12;-279.073E-12;-236.503E-12;-228.619E-12;-200.239E-12;-184.472E-12;-192.356E-12;-181.319E-12;-170.282E-12;80.411E-12;102.485E-12;107.215E-12;105.638E-12;116.675E-12;108.791E-12;116.675E-12;138.748E-12;127.712E-12;118.251E-12;111.945E-12;135.595E-12
9185;918400;-529.767E-12;-521.883E-12;-461.969E-12;-444.625E-12;-476.159E-12;-433.589E-12;-387.865E-12;-342.141E-12;-305.877E-12;-269.613E-12;-247.540E-12;-220.736E-12;-187.626E-12;-184.472E-12;-193.932E-12;-178.166E-12;-159.245E-12;78.834E-12;116.675E-12;110.368E-12;113.521E-12;102.485E-12;110.368E-12;116.675E-12;143.478E-12;122.982E-12;126.135E-12;124.558E-12;138.748E-12
9186;918500;-525.036E-12;-514.000E-12;-457.239E-12;-450.932E-12;-480.889E-12;-433.589E-12;-383.135E-12;-343.718E-12;-310.607E-12;-277.497E-12;-245.963E-12;-228.619E-12;-192.356E-12;-187.626E-12;-187.626E-12;-176.589E-12;-157.669E-12;72.528E-12;108.791E-12;108.791E-12;104.061E-12;99.331E-12;110.368E-12;111.945E-12;146.632E-12;124.558E-12;135.595E-12;129.288E-12;132.442E-12
9187;918600;-532.920E-12;-517.153E-12;-454.086E-12;-452.509E-12;-473.006E-12;-432.012E-12;-381.558E-12;-335.834E-12;-299.570E-12;-282.227E-12;-234.926E-12;-225.466E-12;-193.932E-12;-176.589E-12;-184.472E-12;-168.705E-12;-163.975E-12;80.411E-12;105.638E-12;107.215E-12;116.675E-12;115.098E-12;113.521E-12;118.251E-12;132.442E-12;134.018E-12;121.405E-12;129.288E-12;138.748E-12
9188;918700;-526.613E-12;-523.460E-12;-458.816E-12;-443.049E-12;-474.582E-12;-432.012E-12;-381.558E-12;-346.871E-12;-296.417E-12;-275.920E-12;-236.503E-12;-219.159E-12;-203.392E-12;-186.049E-12;-184.472E-12;-186.049E-12;-159.245E-12;88.294E-12;104.061E-12;122.982E-12;113.521E-12;113.521E-12;116.675E-12;108.791E-12;134.018E-12;146.632E-12;122.982E-12;134.018E-12;138.748E-12
9189;918800;-526.613E-12;-515.576E-12;-450.932E-12;-438.319E-12;-469.852E-12;-432.012E-12;-372.098E-12;-345.294E-12;-297.994E-12;-269.613E-12;-234.926E-12;-216.006E-12;-206.546E-12;-192.356E-12;-178.166E-12;-186.049E-12;-163.975E-12;78.834E-12;107.215E-12;116.675E-12;111.945E-12;108.791E-12;115.098E-12;118.251E-12;148.208E-12;138.748E-12;129.288E-12;122.982E-12;129.288E-12
9190;918900;-526.613E-12;-507.693E-12;-444.625E-12;-444.625E-12;-471.429E-12;-433.589E-12;-370.521E-12;-346.871E-12;-290.110E-12;-272.767E-12;-239.656E-12;-223.889E-12;-203.392E-12;-181.319E-12;-187.626E-12;-175.012E-12;-168.705E-12;81.988E-12;99.331E-12;111.945E-12;110.368E-12;102.485E-12;113.521E-12;110.368E-12;140.325E-12;151.362E-12;126.135E-12;119.828E-12;126.135E-12
9191;919000;-514.000E-12;-520.306E-12;-455.662E-12;-436.742E-12;-476.159E-12;-430.435E-12;-375.251E-12;-350.024E-12;-293.264E-12;-272.767E-12;-249.116E-12;-219.159E-12;-198.662E-12;-170.282E-12;-190.779E-12;-179.742E-12;-159.245E-12;93.024E-12;108.791E-12;105.638E-12;116.675E-12;113.521E-12;102.485E-12;127.712E-12;149.785E-12;129.288E-12;127.712E-12;122.982E-12;138.748E-12
9192;919100;-515.576E-12;-517.153E-12;-452.509E-12;-443.049E-12;-466.699E-12;-430.435E-12;-376.828E-12;-345.294E-12;-301.147E-12;-268.037E-12;-239.656E-12;-204.969E-12;-197.086E-12;-179.742E-12;-187.626E-12;-173.435E-12;-157.669E-12;88.294E-12;113.521E-12;108.791E-12;116.675E-12;105.638E-12;111.945E-12;118.251E-12;146.632E-12;132.442E-12;132.442E-12;110.368E-12;135.595E-12
9193;919200;-509.270E-12;-504.540E-12;-450.932E-12;-441.472E-12;-465.122E-12;-439.895E-12;-378.405E-12;-340.564E-12;-291.687E-12;-260.153E-12;-236.503E-12;-214.429E-12;-197.086E-12;-184.472E-12;-181.319E-12;-167.129E-12;-152.939E-12;85.141E-12;108.791E-12;105.638E-12;115.098E-12;113.521E-12;116.675E-12;111.945E-12;156.092E-12;127.712E-12;132.442E-12;116.675E-12;137.172E-12
9194;919300;-507.693E-12;-512.423E-12;-443.049E-12;-441.472E-12;-471.429E-12;-438.319E-12;-383.135E-12;-327.951E-12;-288.534E-12;-266.460E-12;-236.503E-12;-220.736E-12;-206.546E-12;-181.319E-12;-181.319E-12;-176.589E-12;-156.092E-12;91.448E-12;107.215E-12;102.485E-12;110.368E-12;118.251E-12;116.675E-12;116.675E-12;149.785E-12;124.558E-12;129.288E-12;121.405E-12;137.172E-12
9195;919400;-514.000E-12;-509.270E-12;-435.165E-12;-446.202E-12;-473.006E-12;-439.895E-12;-389.441E-12;-340.564E-12;-290.110E-12;-264.883E-12;-228.619E-12;-204.969E-12;-204.969E-12;-182.896E-12;-182.896E-12;-170.282E-12;-152.939E-12;75.681E-12;105.638E-12;99.331E-12;111.945E-12;118.251E-12;113.521E-12;115.098E-12;149.785E-12;138.748E-12;127.712E-12;122.982E-12;140.325E-12
9196;919500;-518.730E-12;-510.846E-12;-435.165E-12;-430.435E-12;-471.429E-12;-436.742E-12;-378.405E-12;-338.988E-12;-286.957E-12;-250.693E-12;-230.196E-12;-211.276E-12;-197.086E-12;-181.319E-12;-186.049E-12;-173.435E-12;-145.055E-12;74.104E-12;115.098E-12;107.215E-12;107.215E-12;107.215E-12;113.521E-12;124.558E-12;140.325E-12;130.865E-12;129.288E-12;127.712E-12;134.018E-12
9197;919600;-521.883E-12;-502.963E-12;-444.625E-12;-427.282E-12;-469.852E-12;-438.319E-12;-379.981E-12;-338.988E-12;-286.957E-12;-253.846E-12;-239.656E-12;-219.159E-12;-195.509E-12;-181.319E-12;-190.779E-12;-176.589E-12;-141.902E-12;96.178E-12;116.675E-12;102.485E-12;99.331E-12;111.945E-12;105.638E-12;129.288E-12;140.325E-12;122.982E-12;130.865E-12;122.982E-12;145.055E-12
9198;919700;-523.460E-12;-510.846E-12;-441.472E-12;-425.705E-12;-461.969E-12;-438.319E-12;-373.675E-12;-348.448E-12;-280.650E-12;-250.693E-12;-245.963E-12;-208.123E-12;-189.202E-12;-178.166E-12;-170.282E-12;-175.012E-12;-154.515E-12;86.718E-12;104.061E-12;105.638E-12;110.368E-12;104.061E-12;105.638E-12;118.251E-12;143.478E-12;126.135E-12;122.982E-12;119.828E-12;149.785E-12
9199;919800;-523.460E-12;-506.116E-12;-439.895E-12;-428.859E-12;-466.699E-12;-428.859E-12;-376.828E-12;-338.988E-12;-280.650E-12;-263.307E-12;-242.810E-12;-211.276E-12;-192.356E-12;-184.472E-12;-184.472E-12;-181.319E-12;-152.939E-12;86.718E-12;110.368E-12;105.638E-12;105.638E-12;111.945E-12;119.828E-12;116.675E-12;141.902E-12;127.712E-12;129.288E-12;115.098E-12;140.325E-12
9200;919900;-506.116E-12;-498.233E-12;-438.319E-12;-427.282E-12;-471.429E-12;-432.012E-12;-370.521E-12;-340.564E-12;-277.497E-12;-263.307E-12;-233.350E-12;-211.276E-12;-187.626E-12;-181.319E-12;-173.435E-12;-171.859E-12;-154.515E-12;86.718E-12;111.945E-12;110.368E-12;110.368E-12;107.215E-12;110.368E-12;119.828E-12;135.595E-12;129.288E-12;132.442E-12;116.675E-12;143.478E-12
9201;920000;-507.693E-12;-504.540E-12;-432.012E-12;-425.705E-12;-461.969E-12;-425.705E-12;-373.675E-12;-334.257E-12;-301.147E-12;-263.307E-12;-234.926E-12;-209.699E-12;-195.509E-12;-170.282E-12;-171.859E-12;-168.705E-12;-151.362E-12;86.718E-12;105.638E-12;105.638E-12;111.945E-12;119.828E-12;113.521E-12;111.945E-12;134.018E-12;140.325E-12;124.558E-12;105.638E-12;137.172E-12
9202;920100;-506.116E-12;-518.730E-12;-438.319E-12;-422.552E-12;-474.582E-12;-416.245E-12;-362.638E-12;-343.718E-12;-290.110E-12;-261.730E-12;-230.196E-12;-217.583E-12;-189.202E-12;-162.399E-12;-175.012E-12;-182.896E-12;-152.939E-12;93.024E-12;104.061E-12;99.331E-12;115.098E-12;118.251E-12;108.791E-12;111.945E-12;140.325E-12;132.442E-12;127.712E-12;119.828E-12;137.172E-12
9203;920200;-507.693E-12;-510.846E-12;-438.319E-12;-422.552E-12;-473.006E-12;-416.245E-12;-381.558E-12;-331.104E-12;-283.803E-12;-260.153E-12;-234.926E-12;-201.816E-12;-192.356E-12;-165.552E-12;-176.589E-12;-171.859E-12;-149.785E-12;91.448E-12;111.945E-12;107.215E-12;121.405E-12;105.638E-12;111.945E-12;107.215E-12;143.478E-12;122.982E-12;124.558E-12;127.712E-12;140.325E-12
9204;920300;-498.233E-12;-504.540E-12;-436.742E-12;-420.975E-12;-460.392E-12;-420.975E-12;-367.368E-12;-338.988E-12;-280.650E-12;-253.846E-12;-234.926E-12;-208.123E-12;-192.356E-12;-181.319E-12;-178.166E-12;-162.399E-12;-145.055E-12;81.988E-12;115.098E-12;97.755E-12;104.061E-12;104.061E-12;111.945E-12;115.098E-12;138.748E-12;126.135E-12;126.135E-12;124.558E-12;146.632E-12
9205;920400;-504.540E-12;-496.656E-12;-441.472E-12;-427.282E-12;-457.239E-12;-422.552E-12;-370.521E-12;-334.257E-12;-279.073E-12;-257.000E-12;-234.926E-12;-204.969E-12;-187.626E-12;-179.742E-12;-182.896E-12;-178.166E-12;-152.939E-12;80.411E-12;110.368E-12;115.098E-12;107.215E-12;110.368E-12;119.828E-12;122.982E-12;140.325E-12;130.865E-12;122.982E-12;119.828E-12;134.018E-12
9206;920500;-498.233E-12;-502.963E-12;-439.895E-12;-416.245E-12;-458.816E-12;-427.282E-12;-364.214E-12;-332.681E-12;-285.380E-12;-249.116E-12;-241.233E-12;-209.699E-12;-184.472E-12;-181.319E-12;-187.626E-12;-175.012E-12;-145.055E-12;80.411E-12;107.215E-12;102.485E-12;118.251E-12;113.521E-12;129.288E-12;118.251E-12;143.478E-12;137.172E-12;137.172E-12;119.828E-12;143.478E-12
9207;920600;-510.846E-12;-506.116E-12;-438.319E-12;-419.398E-12;-465.122E-12;-417.822E-12;-362.638E-12;-326.374E-12;-290.110E-12;-261.730E-12;-231.773E-12;-212.853E-12;-186.049E-12;-179.742E-12;-165.552E-12;-171.859E-12;-149.785E-12;85.141E-12;108.791E-12;104.061E-12;111.945E-12;100.908E-12;124.558E-12;118.251E-12;149.785E-12;129.288E-12;134.018E-12;118.251E-12;137.172E-12
9208;920700;-512.423E-12;-510.846E-12;-452.509E-12;-422.552E-12;-455.662E-12;-420.975E-12;-361.061E-12;-324.797E-12;-286.957E-12;-253.846E-12;-222.313E-12;-201.816E-12;-182.896E-12;-167.129E-12;-171.859E-12;-178.166E-12;-151.362E-12;72.528E-12;111.945E-12;97.755E-12;113.521E-12;99.331E-12;116.675E-12;126.135E-12;152.939E-12;129.288E-12;122.982E-12;127.712E-12;130.865E-12
9209;920800;-498.233E-12;-501.386E-12;-444.625E-12;-422.552E-12;-457.239E-12;-420.975E-12;-370.521E-12;-334.257E-12;-297.994E-12;-241.233E-12;-216.006E-12;-198.662E-12;-184.472E-12;-173.435E-12;-179.742E-12;-168.705E-12;-162.399E-12;88.294E-12;105.638E-12;105.638E-12;119.828E-12;102.485E-12;113.521E-12;127.712E-12;148.208E-12;137.172E-12;129.288E-12;116.675E-12;137.172E-12
9210;920900;-502.963E-12;-501.386E-12;-446.202E-12;-414.668E-12;-469.852E-12;-417.822E-12;-381.558E-12;-327.951E-12;-294.840E-12;-247.540E-12;-217.583E-12;-203.392E-12;-189.202E-12;-170.282E-12;-171.859E-12;-175.012E-12;-141.902E-12;88.294E-12;107.215E-12;96.178E-12;104.061E-12;108.791E-12;108.791E-12;119.828E-12;140.325E-12;129.288E-12;135.595E-12;116.675E-12;138.748E-12
9211;921000;-493.503E-12;-502.963E-12;-438.319E-12;-420.975E-12;-454.086E-12;-416.245E-12;-376.828E-12;-327.951E-12;-293.264E-12;-241.233E-12;-214.429E-12;-206.546E-12;-175.012E-12;-173.435E-12;-171.859E-12;-175.012E-12;-157.669E-12;83.564E-12;102.485E-12;104.061E-12;102.485E-12;107.215E-12;116.675E-12;118.251E-12;146.632E-12;135.595E-12;124.558E-12;115.098E-12;137.172E-12
9212;921100;-509.270E-12;-493.503E-12;-449.356E-12;-420.975E-12;-461.969E-12;-408.362E-12;-365.791E-12;-332.681E-12;-280.650E-12;-244.386E-12;-220.736E-12;-212.853E-12;-190.779E-12;-170.282E-12;-176.589E-12;-168.705E-12;-157.669E-12;89.871E-12;108.791E-12;94.601E-12;110.368E-12;100.908E-12;111.945E-12;124.558E-12;137.172E-12;134.018E-12;132.442E-12;132.442E-12;140.325E-12
9213;921200;-493.503E-12;-480.889E-12;-441.472E-12;-413.092E-12;-452.509E-12;-419.398E-12;-364.214E-12;-324.797E-12;-285.380E-12;-255.423E-12;-227.043E-12;-208.123E-12;-187.626E-12;-159.245E-12;-165.552E-12;-154.515E-12;-156.092E-12;97.755E-12;100.908E-12;113.521E-12;111.945E-12;115.098E-12;116.675E-12;118.251E-12;145.055E-12;122.982E-12;127.712E-12;129.288E-12;135.595E-12
9214;921300;-493.503E-12;-484.043E-12;-432.012E-12;-422.552E-12;-449.356E-12;-400.478E-12;-362.638E-12;-320.067E-12;-282.227E-12;-249.116E-12;-217.583E-12;-204.969E-12;-184.472E-12;-160.822E-12;-165.552E-12;-154.515E-12;-145.055E-12;93.024E-12;104.061E-12;111.945E-12;107.215E-12;108.791E-12;115.098E-12;111.945E-12;140.325E-12;137.172E-12;124.558E-12;119.828E-12;143.478E-12
9215;921400;-495.079E-12;-477.736E-12;-439.895E-12;-424.129E-12;-450.932E-12;-405.208E-12;-361.061E-12;-321.644E-12;-283.803E-12;-242.810E-12;-217.583E-12;-206.546E-12;-176.589E-12;-170.282E-12;-178.166E-12;-154.515E-12;-146.632E-12;83.564E-12;110.368E-12;115.098E-12;105.638E-12;102.485E-12;111.945E-12;129.288E-12;146.632E-12;122.982E-12;135.595E-12;119.828E-12;137.172E-12
9216;921500;-498.233E-12;-480.889E-12;-432.012E-12;-414.668E-12;-454.086E-12;-400.478E-12;-362.638E-12;-324.797E-12;-290.110E-12;-244.386E-12;-223.889E-12;-195.509E-12;-187.626E-12;-165.552E-12;-176.589E-12;-167.129E-12;-151.362E-12;88.294E-12;110.368E-12;107.215E-12;113.521E-12;111.945E-12;121.405E-12;119.828E-12;143.478E-12;129.288E-12;124.558E-12;126.135E-12;137.172E-12
9217;921600;-506.116E-12;-482.466E-12;-430.435E-12;-414.668E-12;-454.086E-12;-409.938E-12;-365.791E-12;-326.374E-12;-283.803E-12;-249.116E-12;-220.736E-12;-206.546E-12;-184.472E-12;-162.399E-12;-182.896E-12;-159.245E-12;-149.785E-12;88.294E-12;116.675E-12;111.945E-12;111.945E-12;119.828E-12;110.368E-12;121.405E-12;151.362E-12;130.865E-12;127.712E-12;122.982E-12;143.478E-12
9218;921700;-496.656E-12;-487.196E-12;-428.859E-12;-411.515E-12;-449.356E-12;-406.785E-12;-353.178E-12;-324.797E-12;-285.380E-12;-244.386E-12;-222.313E-12;-193.932E-12;-181.319E-12;-160.822E-12;-179.742E-12;-167.129E-12;-163.975E-12;88.294E-12;118.251E-12;113.521E-12;105.638E-12;111.945E-12;108.791E-12;122.982E-12;149.785E-12;129.288E-12;126.135E-12;124.558E-12;146.632E-12
9219;921800;-491.926E-12;-488.773E-12;-422.552E-12;-419.398E-12;-452.509E-12;-411.515E-12;-361.061E-12;-338.988E-12;-285.380E-12;-245.963E-12;-216.006E-12;-198.662E-12;-173.435E-12;-165.552E-12;-173.435E-12;-171.859E-12;-154.515E-12;81.988E-12;105.638E-12;113.521E-12;96.178E-12;104.061E-12;119.828E-12;127.712E-12;145.055E-12;135.595E-12;127.712E-12;122.982E-12;137.172E-12
9220;921900;-506.116E-12;-471.429E-12;-416.245E-12;-406.785E-12;-447.779E-12;-406.785E-12;-367.368E-12;-340.564E-12;-279.073E-12;-253.846E-12;-217.583E-12;-186.049E-12;-189.202E-12;-159.245E-12;-167.129E-12;-167.129E-12;-146.632E-12;77.258E-12;108.791E-12;105.638E-12;107.215E-12;118.251E-12;113.521E-12;108.791E-12;146.632E-12;127.712E-12;124.558E-12;119.828E-12;149.785E-12
9221;922000;-496.656E-12;-484.043E-12;-425.705E-12;-422.552E-12;-443.049E-12;-408.362E-12;-368.945E-12;-331.104E-12;-279.073E-12;-252.270E-12;-219.159E-12;-193.932E-12;-190.779E-12;-163.975E-12;-173.435E-12;-154.515E-12;-154.515E-12;88.294E-12;97.755E-12;100.908E-12;108.791E-12;108.791E-12;119.828E-12;122.982E-12;152.939E-12;135.595E-12;127.712E-12;121.405E-12;143.478E-12
9222;922100;-495.079E-12;-473.006E-12;-430.435E-12;-411.515E-12;-439.895E-12;-398.902E-12;-365.791E-12;-323.221E-12;-277.497E-12;-249.116E-12;-211.276E-12;-204.969E-12;-178.166E-12;-162.399E-12;-163.975E-12;-163.975E-12;-154.515E-12;89.871E-12;104.061E-12;104.061E-12;104.061E-12;105.638E-12;107.215E-12;121.405E-12;138.748E-12;135.595E-12;126.135E-12;116.675E-12;130.865E-12
9223;922200;-502.963E-12;-482.466E-12;-428.859E-12;-409.938E-12;-444.625E-12;-392.595E-12;-376.828E-12;-313.761E-12;-271.190E-12;-249.116E-12;-214.429E-12;-204.969E-12;-176.589E-12;-157.669E-12;-160.822E-12;-156.092E-12;-145.055E-12;88.294E-12;108.791E-12;107.215E-12;116.675E-12;108.791E-12;111.945E-12;121.405E-12;149.785E-12;146.632E-12;124.558E-12;110.368E-12;135.595E-12
9224;922300;-502.963E-12;-479.313E-12;-428.859E-12;-416.245E-12;-428.859E-12;-400.478E-12;-370.521E-12;-316.914E-12;-268.037E-12;-236.503E-12;-216.006E-12;-214.429E-12;-182.896E-12;-154.515E-12;-168.705E-12;-157.669E-12;-151.362E-12;78.834E-12;105.638E-12;111.945E-12;116.675E-12;108.791E-12;118.251E-12;119.828E-12;154.515E-12;129.288E-12;129.288E-12;116.675E-12;134.018E-12
9225;922400;-499.809E-12;-477.736E-12;-432.012E-12;-405.208E-12;-432.012E-12;-403.632E-12;-354.754E-12;-321.644E-12;-272.767E-12;-233.350E-12;-219.159E-12;-211.276E-12;-173.435E-12;-160.822E-12;-173.435E-12;-160.822E-12;-152.939E-12;80.411E-12;102.485E-12;108.791E-12;113.521E-12;113.521E-12;107.215E-12;119.828E-12;141.902E-12;124.558E-12;121.405E-12;115.098E-12;149.785E-12
9226;922500;-498.233E-12;-476.159E-12;-427.282E-12;-408.362E-12;-439.895E-12;-391.018E-12;-357.908E-12;-305.877E-12;-277.497E-12;-241.233E-12;-212.853E-12;-209.699E-12;-179.742E-12;-163.975E-12;-179.742E-12;-165.552E-12;-145.055E-12;86.718E-12;105.638E-12;108.791E-12;113.521E-12;108.791E-12;118.251E-12;110.368E-12;140.325E-12;134.018E-12;119.828E-12;122.982E-12;141.902E-12
9227;922600;-502.963E-12;-474.582E-12;-409.938E-12;-409.938E-12;-443.049E-12;-389.441E-12;-357.908E-12;-318.491E-12;-282.227E-12;-239.656E-12;-220.736E-12;-203.392E-12;-186.049E-12;-171.859E-12;-170.282E-12;-168.705E-12;-143.478E-12;80.411E-12;105.638E-12;107.215E-12;107.215E-12;108.791E-12;116.675E-12;107.215E-12;132.442E-12;132.442E-12;119.828E-12;127.712E-12;137.172E-12
9228;922700;-498.233E-12;-488.773E-12;-420.975E-12;-414.668E-12;-441.472E-12;-386.288E-12;-365.791E-12;-323.221E-12;-291.687E-12;-245.963E-12;-204.969E-12;-197.086E-12;-179.742E-12;-168.705E-12;-167.129E-12;-163.975E-12;-149.785E-12;88.294E-12;105.638E-12;108.791E-12;104.061E-12;113.521E-12;121.405E-12;116.675E-12;154.515E-12;140.325E-12;126.135E-12;126.135E-12;146.632E-12
9229;922800;-491.926E-12;-474.582E-12;-417.822E-12;-411.515E-12;-444.625E-12;-398.902E-12;-354.754E-12;-320.067E-12;-269.613E-12;-242.810E-12;-208.123E-12;-190.779E-12;-171.859E-12;-168.705E-12;-168.705E-12;-154.515E-12;-149.785E-12;96.178E-12;119.828E-12;104.061E-12;104.061E-12;107.215E-12;107.215E-12;115.098E-12;154.515E-12;129.288E-12;126.135E-12;108.791E-12;143.478E-12
9230;922900;-487.196E-12;-480.889E-12;-416.245E-12;-409.938E-12;-441.472E-12;-392.595E-12;-359.484E-12;-329.527E-12;-275.920E-12;-244.386E-12;-212.853E-12;-198.662E-12;-171.859E-12;-175.012E-12;-170.282E-12;-167.129E-12;-146.632E-12;97.755E-12;111.945E-12;116.675E-12;104.061E-12;113.521E-12;105.638E-12;113.521E-12;146.632E-12;137.172E-12;122.982E-12;124.558E-12;132.442E-12
9231;923000;-484.043E-12;-477.736E-12;-411.515E-12;-398.902E-12;-444.625E-12;-400.478E-12;-362.638E-12;-312.184E-12;-269.613E-12;-234.926E-12;-209.699E-12;-208.123E-12;-171.859E-12;-167.129E-12;-157.669E-12;-156.092E-12;-162.399E-12;88.294E-12;107.215E-12;107.215E-12;107.215E-12;121.405E-12;113.521E-12;122.982E-12;148.208E-12;119.828E-12;122.982E-12;119.828E-12;140.325E-12
9232;923100;-490.349E-12;-479.313E-12;-406.785E-12;-397.325E-12;-438.319E-12;-394.172E-12;-357.908E-12;-305.877E-12;-268.037E-12;-255.423E-12;-208.123E-12;-195.509E-12;-173.435E-12;-175.012E-12;-159.245E-12;-162.399E-12;-148.208E-12;81.988E-12;111.945E-12;111.945E-12;107.215E-12;115.098E-12;115.098E-12;121.405E-12;148.208E-12;129.288E-12;121.405E-12;113.521E-12;151.362E-12
9233;923200;-490.349E-12;-477.736E-12;-406.785E-12;-403.632E-12;-444.625E-12;-391.018E-12;-357.908E-12;-313.761E-12;-274.343E-12;-245.963E-12;-216.006E-12;-197.086E-12;-175.012E-12;-165.552E-12;-151.362E-12;-160.822E-12;-143.478E-12;81.988E-12;116.675E-12;108.791E-12;119.828E-12;111.945E-12;108.791E-12;127.712E-12;154.515E-12;135.595E-12;119.828E-12;126.135E-12;141.902E-12
9234;923300;-484.043E-12;-471.429E-12;-419.398E-12;-394.172E-12;-447.779E-12;-392.595E-12;-345.294E-12;-301.147E-12;-268.037E-12;-242.810E-12;-200.239E-12;-200.239E-12;-178.166E-12;-170.282E-12;-159.245E-12;-165.552E-12;-140.325E-12;78.834E-12;111.945E-12;105.638E-12;111.945E-12;108.791E-12;119.828E-12;116.675E-12;151.362E-12;130.865E-12;127.712E-12;121.405E-12;141.902E-12
9235;923400;-493.503E-12;-477.736E-12;-408.362E-12;-397.325E-12;-446.202E-12;-389.441E-12;-348.448E-12;-294.840E-12;-269.613E-12;-249.116E-12;-212.853E-12;-197.086E-12;-179.742E-12;-163.975E-12;-162.399E-12;-152.939E-12;-152.939E-12;86.718E-12;97.755E-12;105.638E-12;111.945E-12;105.638E-12;119.828E-12;104.061E-12;146.632E-12;130.865E-12;124.558E-12;110.368E-12;143.478E-12
